ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
89,Belgium,Italy,alfa romeo,33,compact,0,Fiat,1803,1351,63,910,5,5,401.5,161,134.5,5.699999809265137,7.800000190734863,NA,7.933333396911621,172,10.300000190734863,8282.115234375
89,Belgium,Italy,alfa romeo,75,intermediate,0,Fiat,1200,1570,81,1090,5,4,433,163,140,6.900000095367432,9.399999618530273,11.800000190734863,NA,180,10.699999809265137,10628.380859375
89,Belgium,Italy,alfa romeo,164,luxury,0,Fiat,920,1962,109,1200,5,4,455.5,176,140,6.5,NA,10,8.333333015441895,210,9.199999809265137,17697.255859375
89,Belgium,Germany,audi,80/90,intermediate,0,VW,12575,1781,55,1030,5,4,439.5,169.5,139.5,NA,7.199999809265137,10.100000381469727,7.700000286102295,174,13.699999809265137,10257.390625
89,Belgium,Germany,audi,100/200,standard,0,VW,4947,1781,66,1160,5,4,479.5,181.5,142,5.900000095367432,NA,10.899999618530273,8.133333206176758,176,12.600000381469727,12830.2607421875
89,Belgium,Germany,BMW,3,standard,0,BMW,6457,1596,74,1065,5,2,432.5,164.5,138,6.699999809265137,NA,10.300000190734863,8.533333778381348,182,12.100000381469727,11310.201171875
89,Belgium,Germany,BMW,5,luxury,0,BMW,3909,1990,93,1400,5,4,472,175,141,7.5,9.199999809265137,13.600000381469727,NA,203,11.899999618530273,19772.798828125
89,Belgium,France,citroen,2CV6,subcompact,0,Peugeot,1814,602,21,585,4,5,383,148,160,NA,6.099999904632568,6.800000190734863,6.099999904632568,115,33.5,3599.612060546875
89,Belgium,France,citroen,AX,subcompact,0,Peugeot,12498,954,33,640,5,3,349.5,155,135.5,NA,5.599999904632568,5.599999904632568,5.0333333015441895,145,17.899999618530273,5133.70849609375
89,Belgium,France,citroen,BX,intermediate,0,Peugeot,13191,1360,52,900,5,5,424,168,136,NA,7.099999904632568,8.899999618530273,7.166666507720947,167,13.100000381469727,7840.9375
89,Belgium,France,citroen,CX,standard,0,Peugeot,1330,2165,83,1245,5.800000190734863,5,493,177,146,6.599999904632568,NA,12,9.033332824707031,186,10.600000381469727,13299.513671875
89,Belgium,Japan,daihatsu,domino,subcompact,0,Toyota,384,846,32,595,4,3,319.5,139.5,141.5,4,NA,5.800000190734863,5.366666793823242,135,15.699999809265137,4231.298828125
89,Belgium,Japan,daihatsu,charade,subcompact,0,Toyota,1520,993,38,680,4.5,3,361,160,138.5,NA,6.199999809265137,6.699999809265137,5.699999809265137,145,14,5107.638671875
89,Belgium,Italy,fiat,126,subcompact,0,Fiat,341,703,18,620,4,3,310.5,137.5,134.5,NA,5.099999904632568,5.800000190734863,5.099999904632568,116,33,3407.097900390625
89,Belgium,Italy,fiat,panda,subcompact,0,Fiat,1869,770,25,700,5,3,341,149.5,142,5,5.599999904632568,NA,5.599999904632568,125,23,4060.843505859375
89,Belgium,Italy,fiat,uno,subcompact,0,Fiat,6413,903,33,700,5,3,364.5,155,143,4.5,5.900000095367432,NA,5.5333333015441895,145,16.200000762939453,4790.79296875
89,Belgium,Italy,fiat,tipo,compact,0,Fiat,5489,1372,52,945,5,5,396,170,144.5,NA,7.099999904632568,8.5,6.933333396911621,161,13,7518.0751953125
89,Belgium,Italy,fiat,regatta,intermediate,0,Fiat,239,1301,50,890,5,4,426,165,142,NA,7,8.5,6.933333396911621,155,13.5,7469.94677734375
89,Belgium,Italy,fiat,croma,standard,0,Fiat,1649,1585,61,1095,5,5,449.5,176,143,5.800000190734863,NA,8.800000190734863,7.400000095367432,170,14,10016.748046875
89,Belgium,Germany,ford,fiesta,subcompact,0,Ford,13743,999,32,750,5,3,374,161,132.5,4.599999904632568,6.5,6.099999904632568,NA,139,20.200000762939453,5514.72607421875
89,Belgium,Germany,ford,escort,compact,0,Ford,12504,1297,44,840,5,3,402,164,137,5.599999904632568,7.099999904632568,7.400000095367432,NA,157,15.399999618530273,6793.1396484375
89,Belgium,Germany,ford,orion,compact,0,Ford,4680,1297,44,875,5,4,421.5,164,140,4.5,6.199999809265137,6.400000095367432,NA,157,15.800000190734863,7545.14794921875
89,Belgium,Belgium,ford,sierra,intermediate,0,Ford,11824,1593,54,1025,5,4,442.5,169.5,136,6.099999904632568,7.699999809265137,8.899999618530273,NA,165,14.199999809265137,8623.0263671875
89,Belgium,Germany,ford,scorpio,standard,0,Ford,2646,1993,75,1185,5,4,467,176,144,6.199999809265137,NA,10.800000190734863,8.233333587646484,188,11.5,12433.2001953125
89,Belgium,Japan,honda,civic,compact,0,Honda,4983,1343,55,800,5,3,396.5,168,133,5.099999904632568,6.800000190734863,7.5,NA,168,11,7618.34326171875
89,Belgium,Japan,honda,accord,standard,0,Honda,1082,1598,65,1050,5,4,453.5,169.5,135.5,5.599999904632568,7.400000095367432,NA,7.4666666984558105,175,NA,9864.3408203125
89,Belgium,Japan,honda,legend,luxury,0,Honda,140,2675,130,1290,5,4,469,169.5,139,8.199999809265137,NA,12.899999618530273,10.133333206176758,213,8.800000190734863,25245.412109375
89,Belgium,Korea,hyundai,pony,compact,0,Hyundai,869,1298,49,870,5,3,398.5,159.5,138,NA,8.100000381469727,8.5,7.5333333015441895,155,NA,5815.32861328125
89,Belgium,Korea,hyundai,sonata,intermediate,0,Hyundai,200,1795,73,1200,5,4,468,175,141,6.699999809265137,8.800000190734863,NA,8.966666221618652,170,NA,10026.57421875
