ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
84,Belgium,Italy,alfa romeo,33,compact,0,AlfaRomeo,1860,1351,58,890,5,5,401.5,161,130.5,5.800000190734863,NA,9.600000381469727,7.766666889190674,165,11.5,5859.43408203125
84,Belgium,Italy,alfa romeo,GTV,standard,0,AlfaRomeo,676,1779,89.5,1140,4,3,438.5,164,143,6.699999809265137,NA,12.199999809265137,9.266666412353516,178,NA,8379.6201171875
84,Belgium,Italy,alfa romeo,giulletta,intermediate,0,AlfaRomeo,755,1570,80,1070,5,4,421,165,140,6.800000190734863,9.100000381469727,NA,9.266666412353516,175,NA,7560.56005859375
84,Belgium,Italy,alfa romeo,sud,compact,0,AlfaRomeo,77,1490,77,915,5,3,402.5,162,130.5,5.900000095367432,7.5,11.399999618530273,NA,180,10.399999618530273,7266.5380859375
84,Belgium,Germany,audi,80/90,intermediate,0,VW,7407,1296,44,930,5,4,438.5,168,136.5,NA,6.900000095367432,8.199999809265137,6.733333110809326,150,15.5,5750.2255859375
84,Belgium,Germany,audi,100/200,standard,0,VW,6844,1781,55,1080,5,4,479.5,181.5,142,NA,7.099999904632568,9.800000190734863,7.5333333015441895,165,14.899999618530273,8030.99462890625
84,Belgium,Germany,BMW,3,standard,0,BMW,6273,1766,66,990,5,2,432.5,164.5,138,NA,8.399999618530273,9.800000190734863,8.166666984558105,175,12.399999618530273,7314.841796875
84,Belgium,Germany,BMW,5,luxury,0,BMW,3200,1766,66,1140,5,4,462,170,141.5,6.800000190734863,9,NA,8.733333587646484,164,14,8462.787109375
84,Belgium,France,citroen,2CV6,subcompact,0,Peugeot,5645,602,21,585,4,5,383,148,160,5.400000095367432,6.099999904632568,6.800000190734863,NA,115,33.5,2365.615234375
84,Belgium,France,citroen,BX,intermediate,0,Peugeot,7811,1361,45.5,885,5,5,423,166,136,5.599999904632568,7.5,7.699999809265137,NA,155,15.600000381469727,5369.677734375
84,Belgium,France,citroen,CX,standard,0,Peugeot,2283,1995,78,1235,5,4,466,177,136,NA,9.699999809265137,12,9.866666793823242,176,12.100000381469727,8353.5791015625
84,Belgium,France,citroen,visa,subcompact,0,Peugeot,4869,652,25,755,4.5,5,369,151,141,NA,5.800000190734863,6.5,5.833333492279053,125,26.200000762939453,3424.093505859375
84,Belgium,France,citroen,LNA,subcompact,0,Peugeot,510,1124,37,710,4,3,343,154,138,NA,6.300000190734863,5.800000190734863,5.599999904632568,140,15.600000381469727,3366.96923828125
84,Belgium,France,citroen,GSA,intermediate,0,Peugeot,1383,1299,48,920,5,5,418,163,135,6.300000190734863,8.199999809265137,8.5,NA,155,13.800000190734863,4811.87646484375
84,Belgium,Japan,daihatsu,domino,subcompact,0,Toyota,76,617,22,535,4,3,319.5,139.5,136,NA,5.699999809265137,6.300000190734863,5.699999809265137,110,NA,3044.183837890625
84,Belgium,Japan,daihatsu,charade,subcompact,0,Toyota,1443,993,38,640,4.5,3,355,155,140,5.199999809265137,7.699999809265137,6.800000190734863,NA,140,NA,3527.2197265625
84,Belgium,Japan,daihatsu,charmant,compact,0,Toyota,259,1290,48,830,5,4,420,162.5,138,5.800000190734863,7.800000190734863,8.100000381469727,NA,155,NA,4198.2109375
84,Belgium,Italy,fiat,126,subcompact,0,Fiat,310,652,17.5,580,4,2,305.5,137.5,133.5,6.099999904632568,6.699999809265137,7.300000190734863,NA,105,47,2224.064697265625
84,Belgium,Italy,fiat,panda,subcompact,0,Fiat,2805,843,25,680,5,3,338,146,144.5,5.099999904632568,NA,7.5,6.133333206176758,125,24.200000762939453,2967.519775390625
84,Belgium,Italy,fiat,uno,subcompact,0,Fiat,8312,903,33,700,5,3,364.5,155,142.5,5,NA,7.099999904632568,6.233333110809326,140,17.5,3540.8623046875
84,Belgium,Italy,fiat,regatta,intermediate,0,Fiat,4095,1302,48,890,5,4,426,165,141,5.400000095367432,7.099999904632568,8.899999618530273,NA,155,13.5,5111.7783203125
84,Belgium,Italy,fiat,ritmo,compact,0,Fiat,3501,1116,40.5,815,5,5,401.5,165,140.5,NA,8.199999809265137,8.5,7.433333396911621,145,15.899999618530273,4261.21533203125
84,Belgium,Italy,fiat,argenta,intermediate,0,Fiat,564,1585,72,1140,5,4,443.5,165.5,143.5,NA,9.399999618530273,11.300000190734863,9.233333587646484,165,12.699999809265137,6508.3818359375
84,Belgium,Italy,fiat,131F,compact,0,Fiat,302,1585,63,1050,5,5,426.5,164.5,142.5,6.900000095367432,8.899999618530273,10.5,NA,160,13.600000381469727,5811.13037109375
84,Belgium,Germany,ford,fiesta,subcompact,0,Ford,9199,957,33,750,5,3,365,158.5,133.5,5.199999809265137,7.099999904632568,NA,6.433333396911621,137,19.799999237060547,3442.15478515625
84,Belgium,Germany,ford,escort,compact,0,Ford,10652,1117,37,790,5,3,397,164,138.5,5.300000190734863,7.099999904632568,NA,6.333333492279053,142,17,4244.41455078125
84,Belgium,Germany,ford,orion,compact,0,Ford,2425,1297,50.5,875,5,4,419.5,164,139.5,5.900000095367432,7.699999809265137,NA,7.366666793823242,157,13.600000381469727,5811.78564453125
84,Belgium,Belgium,ford,sierra,intermediate,0,Ford,11291,1294,44,990,5,5,439.5,170.5,141,6.300000190734863,7.900000095367432,NA,7.800000190734863,152,18.100000381469727,5283.9912109375
84,Belgium,Germany,ford,granada,standard,0,Ford,1093,1993,77,1235,5,4,468,180,142,7,9.5,NA,9.600000381469727,168,12.600000381469727,6659.59326171875
84,Belgium,Japan,honda,civic,compact,0,Honda,4895,1187,40,740,5,3,381,163.5,134,4.900000095367432,6.400000095367432,NA,6.200000286102295,157,NA,4450.2294921875
84,Belgium,Japan,honda,accord,standard,0,Honda,1641,1598,65,925,5,4,445.5,166.5,137.5,6,NA,9.300000190734863,7.766666889190674,189,NA,6025.34619140625
84,Belgium,Japan,honda,jazz,subcompact,0,Honda,1197,1231,33,635,5,3,338,157,147,4.900000095367432,6.900000095367432,NA,6,140,NA,3820.182861328125
84,Belgium,Korea,hyundai,pony,compact,0,Hyundai,619,1238,40.5,870,5,3,397,156.5,136,NA,10,12,10,155,NA,3726.93603515625
84,Belgium,Korea,hyundai,stellar,intermediate,0,Hyundai,175,1439,50,1000,5,4,441.5,171.5,137,NA,9.5,12,9.5,160,NA,5249.548828125
84,Belgium,Italy,lancia,delta,compact,0,Fiat,592,1301,57.5,935,5,5,389.5,162,138,5.800000190734863,NA,8.899999618530273,7.5333333015441895,160,14.300000190734863,5754.42626953125
84,Belgium,Italy,lancia,prisma,intermediate,0,Fiat,966,1499,62.5,940,5,4,418,162,138.5,NA,7.900000095367432,9.300000190734863,7.700000286102295,165,12,6153.45556640625
84,Belgium,Italy,lancia,a112,subcompact,0,Fiat,681,903,31,655,5,3,327,148,136,5.599999904632568,6.400000095367432,7.300000190734863,NA,130,18.600000381469727,3549.262939453125
84,Belgium,Italy,lancia,beta,intermediate,0,Fiat,207,1995,89.5,1165,5,4,399.5,165,128.5,7,9.199999809265137,11.600000381469727,NA,180,10.199999809265137,8022.59423828125
84,Belgium,Japan,mazda,323,compact,0,Mazda,5718,1071,40.5,765,5,3,395.5,163,137.5,5.599999904632568,7.599999904632568,8.399999618530273,NA,140,15.800000190734863,3724.214111328125
84,Belgium,Japan,mazda,626,intermediate,0,Mazda,4611,1587,59.5,945,5,4,443,169,139.5,NA,7.900000095367432,9.199999809265137,7.733333110809326,165,12.5,5470.70361328125
84,Belgium,Japan,mazda,929,standard,0,Mazda,277,1970,66,1080,5.5,4,466.5,169,136,6.199999809265137,NA,11,8.5,164,NA,6850.505859375
84,Belgium,Germany,mercedes,190,luxury,0,Mercedes,4411,1997,66,1080,5,4,442,168,138.5,6.5,NA,10.699999809265137,8.533332824707031,175,13.199999809265137,10794.7998046875
84,Belgium,Germany,mercedes,200,luxury,0,Mercedes,3920,1997,80,1360,5,4,472.5,178.5,144,7.900000095367432,10.199999809265137,NA,10.166666030883789,168,14.399999618530273,10941.810546875
84,Belgium,Japan,mitsubishi,colt,compact,0,Mitsubishi,3518,1244,40.5,775,5,3,387,163.5,134,6,7.5,NA,7.166666507720947,150,NA,4200.14306640625
84,Belgium,Japan,mitsubishi,lancer,intermediate,0,Mitsubishi,1419,1244,40.5,895,5,4,423,162,138,6.5,NA,8.699999809265137,8.333333015441895,140,NA,4788.1865234375
84,Belgium,Japan,mitsubishi,sapporo,standard,0,Mitsubishi,135,1597,55,1000,5,4,452.5,167,137,7.099999904632568,NA,10.5,9.100000381469727,158,NA,6155.97607421875
84,Belgium,Japan,mitsubishi,galant,intermediate,0,Mitsubishi,1707,1597,55,1005,5,4,452.5,167,137,7.099999904632568,NA,10.5,9.100000381469727,158,NA,5964.2734375
84,Belgium,Japan,mitsubishi,tredia,intermediate,0,Mitsubishi,1297,1410,51,860,5,4,438,166,137,7,NA,11,9,145,NA,5040.205078125
84,Belgium,Japan,nissan,micra,subcompact,0,Nissan,3303,988,37,610,4,3,364.5,156,139.5,4.800000190734863,NA,6.400000095367432,6.0333333015441895,145,NA,3465.256591796875
84,Belgium,Japan,nissan,sunny,compact,0,Nissan,4067,1270,44,760,5,5,413.5,164,139,6,NA,10,8,160,NA,4599.3408203125
84,Belgium,Japan,nissan,bluebird,intermediate,0,Nissan,1677,1809,60,950,5,4,436,169,139.5,7,9.5,NA,9.5,160,NA,6244.1826171875
84,Belgium,Japan,nissan,laurel,standard,0,Nissan,391,1938,50,1095,5,4,467.5,169,140,10,NA,14,12,165,NA,7126.24755859375
84,Belgium,Japan,nissan,cherry,subcompact,0,Nissan,3850,988,37,745,5,3,396,162,139,5,7.099999904632568,7.599999904632568,NA,150,NA,4137.30615234375
84,Belgium,Japan,nissan,stanza,intermediate,0,Nissan,639,1598,59.5,880,5,4,430,166.5,136.5,6.5,NA,9.699999809265137,8.166666984558105,160,NA,5905.63720703125
84,Belgium,Spain,opel,corsa,subcompact,0,GeneralMotors,9405,993,33,735,5,3,362,153,136.5,NA,6.599999904632568,7.199999809265137,6.233333110809326,140,19.5,3442.574951171875
84,Belgium,Germany,opel,kadet,compact,0,GeneralMotors,19389,1196,44,840,5,3,400,166.5,140,5.400000095367432,NA,8.399999618530273,7.066666603088379,150,16.5,3953.332763671875
84,Belgium,Germany,opel,senator,luxury,0,GeneralMotors,347,1979,81,1335,5,4,484,172,141.5,7.5,NA,11.899999618530273,9.733333587646484,180,13.5,9618.7119140625
84,Belgium,Germany,opel,ascona,intermediate,0,GeneralMotors,9789,1297,55,920,5,4,436.5,167,139.5,NA,7.800000190734863,8.899999618530273,7.5,160,15.5,5124.37939453125
84,Belgium,Germany,opel,record,standard,0,GeneralMotors,3703,1796,66,1115,5,4,465,172.5,142,6.300000190734863,8.399999618530273,10.699999809265137,NA,173,14,6404.63427734375
84,Belgium,Germany,opel,monza,luxury,0,GeneralMotors,105,1979,81,1335,5,3,472,172,138,NA,9.300000190734863,11.899999618530273,9.433333396911621,185,13,10220.197265625
84,Belgium,France,peugeot,205,subcompact,0,Peugeot,10671,954,33,740,5,3,370.5,156,137.5,NA,7.300000190734863,6.800000190734863,6.400000095367432,134,18.799999237060547,3788.6806640625
84,Belgium,France,peugeot,505,standard,0,Peugeot,4837,1796,59,1200,5,4,458,173,144,NA,9.100000381469727,11.300000190734863,9.166666984558105,168,12.5,6298.3662109375
84,Belgium,France,peugeot,305,compact,0,Peugeot,6017,1290,48,915,5,4,426.5,163,141,6,8.199999809265137,NA,7.4666666984558105,152,17,4681.24658203125
84,Belgium,France,peugeot,104,subcompact,0,Peugeot,150,954,33,790,5,5,361.5,152,140,4.699999809265137,NA,6.199999809265137,5.666666507720947,138,17.200000762939453,3484.157958984375
84,Belgium,France,peugeot,604,standard,0,Peugeot,109,2498,70,1465,5,4,472,178.5,143.5,6.400000095367432,8.800000190734863,8.399999618530273,NA,165,15.199999809265137,11025.81640625
84,Belgium,France,renault,4,subcompact,0,Renault,4420,845,21.5,665,4,5,367,148.5,155,5.599999904632568,5.900000095367432,6.300000190734863,NA,115,NA,2692.3994140625
84,Belgium,France,renault,5,subcompact,0,Renault,5434,845,26,720,5,3,353,152.5,141,5.400000095367432,NA,7.400000095367432,6.400000095367432,126,22.299999237060547,3521.960693359375
84,Belgium,France,renault,25,standard,0,Renault,2750,1995,75.5,1120,5,5,462,177,147,5.300000190734863,7.599999904632568,9.600000381469727,NA,182,11.5,7709.6708984375
84,Belgium,France,renault,9,compact,0,Renault,6583,1108,35.5,820,5,4,406.5,163.5,140.5,NA,7.400000095367432,7.099999904632568,6.633333206176758,138,21.399999618530273,4137.30615234375
84,Belgium,France,renault,11,compact,0,Renault,7511,1108,35.5,830,5,4,397,165,140,5.400000095367432,7.400000095367432,NA,6.633333206176758,138,21.399999618530273,4551.037109375
84,Belgium,France,renault,18,intermediate,0,Renault,2530,1397,47,900,5,4,439.5,168,140,NA,7.400000095367432,8.5,7.133333206176758,156,16.700000762939453,4895.46240234375
84,Belgium,UK,rover,mini,subcompact,0,Rover,1043,998,30,615,4,2,305,141,135,4.699999809265137,6.400000095367432,6.199999809265137,NA,132,18.5,2975.92041015625
84,Belgium,UK,rover,metro,subcompact,0,Rover,2974,998,34,735,5,3,340.5,154.5,136,NA,7.300000190734863,6.900000095367432,6.5,140,17.5,3359.207275390625
84,Belgium,UK,rover,maestro,compact,0,Rover,1494,1275,48.5,875,5,5,400,168.5,142,5.800000190734863,NA,7.599999904632568,7.066666603088379,156,12.5,4496.43310546875
84,Belgium,UK,rover,2000,standard,0,Rover,686,1994,74.5,1270,5,5,470,177,135,NA,8.600000381469727,11.800000190734863,9,167,13,8048.8544921875
