ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
87,Belgium,Italy,alfa romeo,33,compact,0,Fiat,2147,1351,58,910,5,5,401.5,161,134.5,NA,8,10,7.933333396911621,167,11.5,7272.06640625
87,Belgium,Italy,alfa romeo,75,intermediate,0,Fiat,997,1779,88.5,1060,5,4,433,163,140,7,NA,12.199999809265137,9.466666221618652,190,9.5,11586.6728515625
87,Belgium,Italy,alfa romeo,90,standard,0,Fiat,159,2492,115,1080,5,4,439,164,142,7,NA,13,9.699999809265137,200,8.399999618530273,16190.1669921875
87,Belgium,Germany,audi,80/90,intermediate,0,VW,9816,1780,55,1020,5,4,439.5,169.5,139.5,5.599999904632568,7.400000095367432,NA,7.433333396911621,180,11.5,10167.17578125
87,Belgium,Germany,audi,100/200,standard,0,VW,6383,1780,55,1090,5,4,479,181.5,142,5.400000095367432,6.800000190734863,7.900000095367432,NA,165,14.899999618530273,11915.048828125
87,Belgium,Germany,BMW,3,standard,0,BMW,7455,1766,66,1010,5,2,432.5,164.5,138,6,7.800000190734863,9.600000381469727,NA,175,12.199999809265137,10807.30078125
87,Belgium,Germany,BMW,5,luxury,0,BMW,1812,1766,77,1160,5,4,462,170,141.5,6.099999904632568,NA,9.899999618530273,8,175,12.600000381469727,12833.6689453125
87,Belgium,France,citroen,2CV6,subcompact,0,Peugeot,3503,602,21,585,4,5,383,148,160,5.400000095367432,6.099999904632568,NA,6.099999904632568,115,33.5,3445.8662109375
87,Belgium,France,citroen,AX,subcompact,0,Peugeot,6366,954,33,640,5,3,350,156,135,3.9000000953674316,5.599999904632568,NA,5.0333333015441895,145,17.899999618530273,4904.8515625
87,Belgium,France,citroen,BX,intermediate,0,Peugeot,11774,1361,46,900,5,5,423,166,136,5.599999904632568,7.5,NA,6.933333396911621,155,15.600000381469727,7527.70068359375
87,Belgium,France,citroen,CX,standard,0,Peugeot,2033,1995,78,1235,5,4,465,177,136,7.199999809265137,9.399999618530273,11.600000381469727,NA,177,12.100000381469727,11904.6572265625
87,Belgium,France,citroen,visa,subcompact,0,Peugeot,2640,652,25,755,4.5,5,372,153,140,5.199999809265137,5.800000190734863,6.5,NA,125,26.200000762939453,4923.556640625
87,Belgium,Japan,daihatsu,domino,subcompact,0,Toyota,446,847,32,530,4,3,319.5,139.5,141.5,4,6.300000190734863,5.800000190734863,NA,135,15.699999809265137,4363.44775390625
87,Belgium,Japan,daihatsu,charade,subcompact,0,Toyota,1431,993,40,640,4.5,3,359.5,155,139.5,4.400000095367432,7.300000190734863,NA,6.099999904632568,155,16.5,4838.34521484375
87,Belgium,Japan,daihatsu,charmant,compact,0,Toyota,299,1290,48,830,5,4,417,162,138,5.800000190734863,7.800000190734863,NA,7.233333587646484,155,NA,5871.27392578125
87,Belgium,Italy,fiat,126,subcompact,0,Fiat,216,652,18,580,4,2,305.5,137.5,133.5,6.099999904632568,6.699999809265137,NA,6.699999809265137,105,47,3244.2685546875
87,Belgium,Italy,fiat,panda,subcompact,0,Fiat,1992,770,25,700,5,3,341,149.5,142,NA,5.599999904632568,6.199999809265137,5.599999904632568,125,23,4208.6123046875
87,Belgium,Italy,fiat,uno,subcompact,0,Fiat,7294,903,33,710,5,3,364.5,155,142.5,NA,5.900000095367432,6.199999809265137,5.5333333015441895,145,16.200000762939453,5008.76806640625
87,Belgium,Italy,fiat,regatta,intermediate,0,Fiat,1792,1302,48,890,5,4,426,165,141,5.300000190734863,7,NA,6.933333396911621,155,13.5,7459.11572265625
87,Belgium,Italy,fiat,croma,standard,0,Fiat,1354,1995,66,1110,5,5,449.5,176,143.5,5.5,7.199999809265137,8.5,NA,180,11.800000190734863,11098.2666015625
87,Belgium,Italy,fiat,ritmo,compact,0,Fiat,994,1116,43,860,5,5,399.5,165,142,5.400000095367432,7.5,8.100000381469727,NA,150,15.899999618530273,6025.06982421875
87,Belgium,Germany,ford,fiesta,subcompact,0,Ford,10572,957,33,750,5,3,365,158.5,133.5,5.199999809265137,NA,7,6.433333396911621,137,19.799999237060547,4964.603515625
