ye,ma,loc,brand,model,cla,home,frm,qu,cy,hp,we,pl,do,le,wi,he,li1,li2,li3,li,sp,ac,eurpr
74,Belgium,Italy,alfa romeo,GTV,standard,0,AlfaRomeo,371,1749,90,1060,5,4,428,162,143,11.5,11.5,11.5,NA,180,NA,5224.8564453125
74,Belgium,Italy,alfa romeo,sud,compact,0,AlfaRomeo,1859,1186,46,830,5,4,389,159,137,7.599999904632568,NA,7.599999904632568,7.599999904632568,150,NA,3073.925537109375
74,Belgium,Germany,audi,80/90,intermediate,0,VW,3982,1297,44,835,5,2,417.5,160,136,8.800000190734863,8.800000190734863,NA,8.800000190734863,145,16.899999618530273,3170.581298828125
74,Belgium,Germany,audi,100/200,standard,0,VW,1670,1760,63,1075,5,2,460,173,141.5,8.899999618530273,8.899999618530273,NA,8.899999618530273,160,13.5,4135.77783203125
74,Belgium,Germany,BMW,5,luxury,0,BMW,1504,1990,85,1230,5,4,462,169,142.5,NA,10.699999809265137,10.699999809265137,10.699999809265137,176,11.800000190734863,5973.5986328125
74,Belgium,France,citroen,2CV6,subcompact,0,Fiat,7421,435,17.5,560,4,5,383,148,160,5.400000095367432,NA,5.400000095367432,5.400000095367432,102,33.5,1560.105712890625
74,Belgium,France,citroen,GSA,intermediate,0,Fiat,6704,1222,48,900,5,4,412,161,135,9.300000190734863,NA,9.300000190734863,9.300000190734863,151,16.100000381469727,3041.253173828125
74,Belgium,France,citroen,dyane,subcompact,0,Fiat,7299,435,17.5,590,4,5,387,150,154,5.400000095367432,NA,5.400000095367432,5.400000095367432,104,NA,1682.6270751953125
74,Belgium,Italy,fiat,126,subcompact,0,Fiat,3540,594,17,580,4,2,305.5,137.5,133.5,5.400000095367432,NA,5.400000095367432,5.400000095367432,105,NA,1620.0050048828125
74,Belgium,Italy,fiat,127,subcompact,0,Fiat,6214,903,33,705,5,2,359.5,152.5,137,6.900000095367432,6.900000095367432,6.900000095367432,NA,140,18.5,2012.073486328125
74,Belgium,Italy,fiat,argenta,intermediate,0,Fiat,1892,1592,72,1080,5,4,438.5,164,142,10,12.5,NA,12.5,165,12.5,3441.48974609375
74,Belgium,Italy,fiat,128,subcompact,0,Fiat,7103,1116,40,785,5,2,384,159,142,NA,8,8,8,140,19.100000381469727,2268.007080078125
